23.12.1986,"2,47","2,47","2,48","2,41","13,38M","0,00%"
24.12.1986,"2,46","2,46","2,47","2,45","6,06M","-0,40%"
26.12.1986,"2,42","2,42","2,46","2,42","3,80M","-1,63%"
29.12.1986,"2,38","2,38","2,43","2,38","4,53M","-1,65%"
30.12.1986,"2,40","2,40","2,42","2,38","13,69M","0,84%"
31.12.1986,"2,36","2,36","2,41","2,34","15,21M","-1,67%"
02.01.1987,"2,38","2,38","2,40","2,36","6,98M","0,85%"
05.01.1987,"2,45","2,45","2,46","2,39","18,49M","2,94%"
06.01.1987,"2,44","2,44","2,47","2,41","16,10M","-0,41%"
07.01.1987,"2,45","2,45","2,47","2,42","18,52M","0,41%"
08.01.1987,"2,41","2,41","2,45","2,41","16,70M","-1,63%"
09.01.1987,"2,39","2,39","2,43","2,39","12,12M","-0,83%"
12.01.1987,"2,41","2,41","2,43","2,38","12,64M","0,84%"
13.01.1987,"2,38","2,38","2,41","2,38","10,12M","-1,24%"
14.01.1987,"2,41","2,41","2,42","2,38","17,35M","1,26%"
15.01.1987,"2,50","2,50","2,54","2,43","32,05M","3,73%"
16.01.1987,"2,55","2,55","2,55","2,48","32,21M","2,00%"
19.01.1987,"2,60","2,60","2,62","2,51","15,49M","1,96%"
20.01.1987,"2,56","2,56","2,64","2,53","19,00M","-1,54%"
21.01.1987,"2,57","2,57","2,61","2,54","20,83M","0,39%"
22.01.1987,"2,66","2,66","2,66","2,58","20,96M","3,50%"
23.01.1987,"2,62","2,62","2,77","2,58","46,00M","-1,50%"
26.01.1987,"2,62","2,62","2,66","2,59","16,21M","0,00%"
27.01.1987,"2,67","2,67","2,69","2,62","20,30M","1,91%"
28.01.1987,"2,68","2,68","2,73","2,67","13,95M","0,37%"
29.01.1987,"2,67","2,67","2,71","2,64","18,03M","-0,37%"
30.01.1987,"2,66","2,66","2,70","2,63","9,27M","-0,37%"
02.02.1987,"2,69","2,69","2,70","2,62","11,10M","1,13%"
03.02.1987,"2,67","2,67","2,71","2,66","11,09M","-0,74%"
04.02.1987,"2,69","2,69","2,70","2,66","13,57M","0,75%"
05.02.1987,"2,66","2,66","2,70","2,64","13,86M","-1,12%"
06.02.1987,"2,64","2,64","2,67","2,62","8,52M","-0,75%"
09.02.1987,"2,61","2,61","2,63","2,59","6,81M","-1,14%"
10.02.1987,"2,60","2,60","2,62","2,56","11,41M","-0,38%"
11.02.1987,"2,69","2,69","2,69","2,64","11,59M","3,46%"
12.02.1987,"2,69","2,69","2,70","2,66","12,30M","0,00%"
13.02.1987,"2,73","2,73","2,76","2,67","14,43M","1,49%"
17.02.1987,"2,78","2,78","2,80","2,73","14,06M","1,83%"
18.02.1987,"2,84","2,84","2,84","2,79","26,81M","2,16%"
19.02.1987,"2,84","2,84","2,87","2,81","16,27M","0,00%"
20.02.1987,"2,84","2,84","2,85","2,80","18,03M","0,00%"
23.02.1987,"2,77","2,77","2,85","2,77","16,30M","-2,46%"
24.02.1987,"2,77","2,77","2,79","2,75","6,37M","0,00%"
25.02.1987,"2,82","2,82","2,84","2,77","9,63M","1,81%"
26.02.1987,"2,79","2,79","2,83","2,78","8,46M","-1,06%"
27.02.1987,"2,80","2,80","2,84","2,79","8,64M","0,36%"
02.03.1987,"2,81","2,81","2,85","2,80","12,80M","0,36%"
03.03.1987,"2,82","2,82","2,84","2,81","12,46M","0,36%"
04.03.1987,"2,94","2,94","2,95","2,84","20,19M","4,26%"
05.03.1987,"2,89","2,89","2,97","2,86","12,76M","-1,70%"
06.03.1987,"2,91","2,91","2,93","2,84","46,10M","0,69%"
09.03.1987,"2,82","2,82","2,90","2,82","10,45M","-3,09%"
10.03.1987,"2,91","2,91","2,93","2,80","15,07M","3,19%"
11.03.1987,"3,05","3,05","3,06","2,85","35,64M","4,81%"
12.03.1987,"3,01","3,01","3,02","2,95","27,29M","-1,31%"
13.03.1987,"2,95","2,95","3,00","2,93","11,80M","-1,99%"
16.03.1987,"2,88","2,88","2,93","2,85","13,04M","-2,37%"
17.03.1987,"2,91","2,91","2,93","2,86","17,58M","1,04%"
18.03.1987,"2,90","2,90","2,92","2,86","21,52M","-0,34%"
19.03.1987,"2,96","2,96","2,97","2,90","12,63M","2,07%"
20.03.1987,"2,96","2,96","2,99","2,94","18,20M","0,00%"
23.03.1987,"2,99","2,99","3,05","2,97","14,66M","1,01%"
24.03.1987,"2,98","2,98","3,00","2,96","14,76M","-0,33%"
25.03.1987,"2,96","2,96","2,97","2,95","9,84M","-0,67%"
26.03.1987,"2,93","2,93","2,98","2,92","8,23M","-1,01%"
27.03.1987,"2,87","2,87","2,98","2,83","19,04M","-2,05%"
30.03.1987,"2,77","2,77","2,80","2,65","29,29M","-3,48%"
31.03.1987,"2,86","2,86","2,87","2,78","12,26M","3,25%"
01.04.1987,"2,86","2,86","2,87","2,81","11,74M","0,00%"
02.04.1987,"2,78","2,78","2,91","2,78","13,66M","-2,80%"
03.04.1987,"2,89","2,89","2,94","2,78","18,01M","3,96%"
06.04.1987,"2,91","2,91","2,94","2,90","11,16M","0,69%"
07.04.1987,"2,83","2,83","2,94","2,83","13,78M","-2,75%"
08.04.1987,"2,86","2,86","2,91","2,83","18,52M","1,06%"
09.04.1987,"2,86","2,86","2,90","2,82","10,87M","0,00%"
10.04.1987,"2,88","2,88","2,92","2,83","12,72M","0,70%"
13.04.1987,"2,82","2,82","2,90","2,82","16,11M","-2,08%"
14.04.1987,"2,66","2,66","2,81","2,62","27,49M","-5,67%"
15.04.1987,"2,77","2,77","2,78","2,70","12,73M","4,14%"
16.04.1987,"2,73","2,73","2,87","2,72","16,43M","-1,44%"
20.04.1987,"2,76","2,76","2,87","2,72","10,20M","1,10%"
21.04.1987,"2,85","2,85","2,85","2,69","15,19M","3,26%"
22.04.1987,"2,71","2,71","2,84","2,70","20,86M","-4,91%"
23.04.1987,"2,70","2,70","2,76","2,66","11,03M","-0,37%"
24.04.1987,"2,62","2,62","2,69","2,56","14,19M","-2,96%"
27.04.1987,"2,64","2,64","2,68","2,54","20,59M","0,76%"
28.04.1987,"2,61","2,61","2,68","2,60","18,88M","-1,14%"
29.04.1987,"2,59","2,59","2,64","2,57","11,99M","-0,77%"
30.04.1987,"2,66","2,66","2,67","2,59","12,47M","2,70%"
01.05.1987,"2,62","2,62","2,66","2,59","8,14M","-1,50%"
04.05.1987,"2,64","2,64","2,67","2,60","8,05M","0,76%"
05.05.1987,"2,72","2,72","2,72","2,66","10,75M","3,03%"
06.05.1987,"2,62","2,62","2,71","2,62","13,65M","-3,68%"
07.05.1987,"2,57","2,57","2,62","2,56","14,68M","-1,91%"
08.05.1987,"2,59","2,59","2,64","2,56","16,70M","0,78%"
11.05.1987,"2,57","2,57","2,63","2,57","16,28M","-0,77%"
12.05.1987,"2,53","2,53","2,56","2,52","17,20M","-1,56%"
13.05.1987,"2,53","2,53","2,55","2,51","12,88M","0,00%"
14.05.1987,"2,52","2,52","2,55","2,51","14,59M","-0,40%"
15.05.1987,"2,48","2,48","2,53","2,48","36,26M","-1,59%"
18.05.1987,"2,48","2,48","2,50","2,42","23,45M","0,00%"
19.05.1987,"2,47","2,47","2,50","2,45","15,66M","-0,40%"
20.05.1987,"2,44","2,44","2,48","2,41","18,20M","-1,21%"
21.05.1987,"2,42","2,42","2,48","2,38","18,33M","-0,82%"
22.05.1987,"2,49","2,49","2,52","2,45","13,17M","2,89%"
26.05.1987,"2,61","2,61","2,61","2,55","20,91M","4,82%"
27.05.1987,"2,58","2,58","2,63","2,58","10,97M","-1,15%"
28.05.1987,"2,62","2,62","2,62","2,54","6,80M","1,55%"
29.05.1987,"2,68","2,68","2,70","2,62","17,45M","2,29%"
01.06.1987,"2,69","2,69","2,74","2,67","12,81M","0,37%"
02.06.1987,"2,67","2,67","2,71","2,66","9,73M","-0,74%"
03.06.1987,"2,70","2,70","2,73","2,68","9,88M","1,12%"
04.06.1987,"2,68","2,68","2,71","2,66","11,40M","-0,74%"
05.06.1987,"2,66","2,66","2,68","2,66","7,76M","-0,75%"
08.06.1987,"2,72","2,72","2,73","2,66","7,05M","2,26%"
09.06.1987,"2,73","2,73","2,74","2,70","8,89M","0,37%"
10.06.1987,"2,73","2,73","2,77","2,71","16,77M","0,00%"
11.06.1987,"2,77","2,77","2,78","2,73","14,83M","1,47%"
12.06.1987,"2,78","2,78","2,80","2,77","11,34M","0,36%"
15.06.1987,"2,77","2,77","2,82","2,75","14,32M","-0,36%"
16.06.1987,"2,78","2,78","2,79","2,76","7,10M","0,36%"
17.06.1987,"2,77","2,77","2,79","2,76","8,23M","-0,36%"
18.06.1987,"2,79","2,79","2,79","2,76","7,68M","0,72%"
19.06.1987,"2,84","2,84","2,84","2,77","25,18M","1,79%"
22.06.1987,"2,88","2,88","2,89","2,84","13,98M","1,41%"
23.06.1987,"2,88","2,88","2,91","2,85","16,52M","0,00%"
24.06.1987,"2,86","2,86","2,89","2,85","8,75M","-0,69%"
25.06.1987,"2,86","2,86","2,88","2,86","9,67M","0,00%"
26.06.1987,"2,80","2,80","2,85","2,80","6,58M","-2,10%"
29.06.1987,"2,83","2,83","2,83","2,80","5,44M","1,07%"
30.06.1987,"2,78","2,78","2,82","2,75","8,56M","-1,77%"
01.07.1987,"2,74","2,74","2,77","2,73","6,07M","-1,44%"
02.07.1987,"2,75","2,75","2,77","2,75","5,29M","0,36%"
06.07.1987,"2,69","2,69","2,78","2,68","10,71M","-2,18%"
07.07.1987,"2,72","2,72","2,75","2,70","9,63M","1,12%"
08.07.1987,"2,76","2,76","2,77","2,70","15,70M","1,47%"
09.07.1987,"2,74","2,74","2,78","2,71","11,84M","-0,72%"
10.07.1987,"2,77","2,77","2,77","2,73","8,19M","1,09%"
13.07.1987,"2,72","2,72","2,77","2,69","12,04M","-1,81%"
14.07.1987,"2,77","2,77","2,78","2,71","14,04M","1,84%"
15.07.1987,"2,80","2,80","2,83","2,75","17,90M","1,08%"
16.07.1987,"2,81","2,81","2,82","2,79","11,35M","0,36%"
17.07.1987,"2,94","2,94","2,96","2,80","44,67M","4,63%"
20.07.1987,"2,91","2,91","2,95","2,88","20,96M","-1,02%"
21.07.1987,"2,86","2,86","2,90","2,84","17,61M","-1,72%"
22.07.1987,"2,91","2,91","2,91","2,86","15,59M","1,75%"
23.07.1987,"2,94","2,94","2,95","2,90","12,45M","1,03%"
24.07.1987,"2,94","2,94","2,94","2,92","9,55M","0,00%"
27.07.1987,"2,95","2,95","2,96","2,92","21,39M","0,34%"
28.07.1987,"2,93","2,93","2,96","2,91","12,20M","-0,68%"
29.07.1987,"2,96","2,96","2,96","2,93","20,89M","1,02%"
30.07.1987,"2,98","2,98","2,99","2,95","15,28M","0,68%"
31.07.1987,"2,98","2,98","2,99","2,97","8,43M","0,00%"
03.08.1987,"2,95","2,95","2,97","2,95","12,64M","-1,01%"
04.08.1987,"2,96","2,96","2,98","2,93","9,38M","0,34%"
05.08.1987,"2,96","2,96","3,00","2,96","13,27M","0,00%"
06.08.1987,"3,04","3,04","3,05","2,97","18,54M","2,70%"
07.08.1987,"3,05","3,05","3,07","3,04","21,51M","0,33%"
10.08.1987,"3,10","3,10","3,10","3,05","13,13M","1,64%"
11.08.1987,"3,14","3,14","3,14","3,09","30,85M","1,29%"
12.08.1987,"3,14","3,14","3,19","3,12","26,96M","0,00%"
13.08.1987,"3,16","3,16","3,18","3,15","15,33M","0,64%"
14.08.1987,"3,14","3,14","3,16","3,12","15,10M","-0,63%"
17.08.1987,"3,16","3,16","3,18","3,15","20,14M","0,64%"
18.08.1987,"3,14","3,14","3,18","3,12","21,62M","-0,63%"
19.08.1987,"3,14","3,14","3,16","3,09","13,50M","0,00%"
20.08.1987,"3,19","3,19","3,20","3,13","15,37M","1,59%"
21.08.1987,"3,16","3,16","3,24","3,15","17,65M","-0,94%"
24.08.1987,"3,20","3,20","3,24","3,13","10,91M","1,27%"
25.08.1987,"3,26","3,26","3,30","3,22","14,91M","1,87%"
26.08.1987,"3,25","3,25","3,32","3,24","13,50M","-0,31%"
27.08.1987,"3,22","3,22","3,23","3,20","8,48M","-0,92%"
28.08.1987,"3,17","3,17","3,22","3,15","9,40M","-1,55%"
31.08.1987,"3,16","3,16","3,20","3,11","13,09M","-0,32%"
01.09.1987,"3,16","3,16","3,29","3,12","17,85M","0,00%"
02.09.1987,"3,21","3,21","3,23","3,12","23,14M","1,58%"
03.09.1987,"3,22","3,22","3,28","3,16","17,93M","0,31%"
04.09.1987,"3,16","3,16","3,24","3,14","8,48M","-1,86%"
08.09.1987,"3,08","3,08","3,12","3,02","21,71M","-2,53%"
09.09.1987,"3,08","3,08","3,12","3,05","15,27M","0,00%"
10.09.1987,"3,08","3,08","3,12","3,04","12,37M","0,00%"
11.09.1987,"3,09","3,09","3,16","3,07","14,50M","0,32%"
14.09.1987,"3,14","3,14","3,14","3,09","12,41M","1,62%"
15.09.1987,"3,06","3,06","3,13","3,06","9,22M","-2,55%"
16.09.1987,"2,97","2,97","3,10","2,97","15,05M","-2,94%"
17.09.1987,"2,99","2,99","3,02","2,96","12,52M","0,67%"
18.09.1987,"3,01","3,01","3,03","2,98","15,22M","0,67%"
21.09.1987,"2,97","2,97","3,09","2,95","13,42M","-1,33%"
22.09.1987,"3,09","3,09","3,09","2,92","16,32M","4,04%"
23.09.1987,"3,09","3,09","3,09","3,01","16,25M","0,00%"
24.09.1987,"3,01","3,01","3,07","3,00","9,04M","-2,59%"
25.09.1987,"3,01","3,01","3,04","2,97","8,64M","0,00%"
28.09.1987,"3,08","3,08","3,12","3,04","11,73M","2,33%"
29.09.1987,"3,05","3,05","3,10","3,02","8,74M","-0,97%"
30.09.1987,"3,02","3,02","3,05","3,00","12,06M","-0,98%"
01.10.1987,"3,09","3,09","3,09","3,04","9,73M","2,32%"
02.10.1987,"3,05","3,05","3,11","3,05","8,35M","-1,29%"
05.10.1987,"3,00","3,00","3,05","2,98","11,19M","-1,64%"
06.10.1987,"2,92","2,92","2,99","2,91","14,62M","-2,67%"
07.10.1987,"2,86","2,86","2,94","2,83","19,00M","-2,05%"
08.10.1987,"2,85","2,85","2,89","2,81","18,62M","-0,35%"
09.10.1987,"2,83","2,83","2,88","2,82","8,89M","-0,70%"
12.10.1987,"2,80","2,80","2,84","2,73","11,06M","-1,06%"
13.10.1987,"2,93","2,93","2,94","2,80","10,36M","4,64%"
14.10.1987,"2,73","2,73","2,88","2,73","19,08M","-6,83%"
15.10.1987,"2,72","2,72","2,82","2,70","21,40M","-0,37%"
16.10.1987,"2,53","2,53","2,74","2,45","31,10M","-6,99%"
19.10.1987,"1,91","1,91","2,50","1,81","43,70M","-24,51%"
20.10.1987,"2,28","2,28","2,73","1,94","63,64M","19,37%"
21.10.1987,"2,55","2,55","2,92","2,50","41,10M","11,84%"
22.10.1987,"2,53","2,53","2,55","2,31","27,85M","-0,78%"
23.10.1987,"2,48","2,48","2,54","2,39","16,70M","-1,98%"
26.10.1987,"2,27","2,27","2,41","2,25","16,22M","-8,47%"
27.10.1987,"2,34","2,34","2,48","2,27","20,55M","3,08%"
28.10.1987,"2,42","2,42","2,52","2,27","22,88M","3,42%"
29.10.1987,"2,62","2,62","2,66","2,44","17,24M","8,26%"
30.10.1987,"2,58","2,58","2,73","2,53","22,76M","-1,53%"
02.11.1987,"2,59","2,59","2,62","2,50","11,26M","0,39%"
03.11.1987,"2,54","2,54","2,55","2,44","18,16M","-1,93%"
04.11.1987,"2,50","2,50","2,55","2,48","13,33M","-1,57%"
05.11.1987,"2,58","2,58","2,62","2,48","19,28M","3,20%"
06.11.1987,"2,48","2,48","2,65","2,44","11,49M","-3,88%"
09.11.1987,"2,41","2,41","2,46","2,36","13,11M","-2,82%"
10.11.1987,"2,35","2,35","2,41","2,33","12,72M","-2,49%"
11.11.1987,"2,39","2,39","2,45","2,39","11,61M","1,70%"
12.11.1987,"2,46","2,46","2,51","2,44","14,32M","2,93%"
13.11.1987,"2,41","2,41","2,49","2,41","6,97M","-2,03%"
16.11.1987,"2,40","2,40","2,48","2,38","11,27M","-0,41%"
17.11.1987,"2,38","2,38","2,38","2,32","12,63M","-0,83%"
18.11.1987,"2,45","2,45","2,45","2,33","9,03M","2,94%"
19.11.1987,"2,39","2,39","2,45","2,36","8,00M","-2,45%"
20.11.1987,"2,48","2,48","2,48","2,32","12,89M","3,77%"
23.11.1987,"2,44","2,44","2,48","2,42","6,83M","-1,61%"
24.11.1987,"2,44","2,44","2,46","2,41","8,12M","0,00%"
25.11.1987,"2,42","2,42","2,46","2,42","4,94M","-0,82%"
27.11.1987,"2,39","2,39","2,45","2,39","3,49M","-1,24%"
30.11.1987,"2,31","2,31","2,34","2,27","13,03M","-3,35%"
01.12.1987,"2,31","2,31","2,36","2,30","7,74M","0,00%"
02.12.1987,"2,33","2,33","2,34","2,28","7,63M","0,87%"
03.12.1987,"2,27","2,27","2,32","2,25","10,81M","-2,58%"
04.12.1987,"2,27","2,27","2,31","2,23","12,17M","0,00%"
07.12.1987,"2,36","2,36","2,36","2,28","7,20M","3,96%"
08.12.1987,"2,44","2,44","2,44","2,33","8,94M","3,39%"
09.12.1987,"2,46","2,46","2,47","2,40","10,62M","0,82%"
10.12.1987,"2,38","2,38","2,44","2,38","12,16M","-3,25%"
11.12.1987,"2,43","2,43","2,43","2,38","7,31M","2,10%"
14.12.1987,"2,51","2,51","2,53","2,44","11,30M","3,29%"
15.12.1987,"2,54","2,54","2,54","2,48","16,38M","1,20%"
16.12.1987,"2,50","2,50","2,53","2,45","11,91M","-1,57%"
17.12.1987,"2,42","2,42","2,50","2,42","11,27M","-3,20%"
18.12.1987,"2,48","2,48","2,52","2,44","26,52M","2,48%"
21.12.1987,"2,48","2,48","2,51","2,47","7,37M","0,00%"
22.12.1987,"2,48","2,48","2,48","2,42","7,50M","0,00%"
23.12.1987,"2,48","2,48","2,52","2,48","6,64M","0,00%"
24.12.1987,"2,46","2,46","2,49","2,45","2,67M","-0,81%"
28.12.1987,"2,41","2,41","2,43","2,38","6,06M","-2,03%"
29.12.1987,"2,34","2,34","2,44","2,34","4,68M","-2,90%"
30.12.1987,"2,41","2,41","2,42","2,37","8,60M","2,99%"
31.12.1987,"2,38","2,38","2,42","2,38","7,09M","-1,24%"
04.01.1988,"2,49","2,49","2,50","2,40","11,77M","4,62%"
05.01.1988,"2,47","2,47","2,53","2,44","12,09M","-0,80%"
06.01.1988,"2,47","2,47","2,50","2,46","8,11M","0,00%"
07.01.1988,"2,50","2,50","2,51","2,41","7,06M","1,21%"
08.01.1988,"2,28","2,28","2,50","2,27","12,53M","-8,80%"
11.01.1988,"2,40","2,40","2,43","2,29","11,09M","5,26%"
12.01.1988,"2,38","2,38","2,41","2,33","9,31M","-0,83%"
13.01.1988,"2,35","2,35","2,40","2,32","11,02M","-1,26%"
14.01.1988,"2,35","2,35","2,37","2,30","6,24M","0,00%"
15.01.1988,"2,45","2,45","2,48","2,41","16,49M","4,26%"
18.01.1988,"2,44","2,44","2,46","2,41","4,25M","-0,41%"
19.01.1988,"2,37","2,37","2,45","2,34","8,12M","-2,87%"
20.01.1988,"2,31","2,31","2,36","2,25","8,64M","-2,53%"
21.01.1988,"2,30","2,30","2,34","2,25","9,09M","-0,43%"
22.01.1988,"2,32","2,32","2,34","2,30","4,47M","0,87%"
25.01.1988,"2,36","2,36","2,39","2,31","9,74M","1,72%"
26.01.1988,"2,31","2,31","2,36","2,31","4,47M","-2,12%"
27.01.1988,"2,27","2,27","2,34","2,23","13,88M","-1,73%"
28.01.1988,"2,31","2,31","2,34","2,27","10,40M","1,76%"
29.01.1988,"2,35","2,35","2,36","2,28","7,05M","1,73%"
01.02.1988,"2,27","2,27","2,37","2,25","9,49M","-3,40%"
02.02.1988,"2,31","2,31","2,34","2,25","14,49M","1,76%"
03.02.1988,"2,27","2,27","2,32","2,27","10,93M","-1,73%"
04.02.1988,"2,27","2,27","2,30","2,22","10,32M","0,00%"
05.02.1988,"2,22","2,22","2,30","2,20","6,34M","-2,20%"
08.02.1988,"2,23","2,23","2,25","2,19","8,75M","0,45%"
09.02.1988,"2,26","2,26","2,26","2,22","7,33M","1,35%"
10.02.1988,"2,27","2,27","2,28","2,23","17,02M","0,44%"
11.02.1988,"2,30","2,30","2,30","2,26","11,43M","1,32%"
12.02.1988,"2,29","2,29","2,31","2,27","7,78M","-0,43%"
16.02.1988,"2,28","2,28","2,29","2,26","12,81M","-0,44%"
17.02.1988,"2,34","2,34","2,35","2,30","15,07M","2,63%"
18.02.1988,"2,32","2,32","2,35","2,32","7,88M","-0,85%"
19.02.1988,"2,38","2,38","2,38","2,32","11,32M","2,59%"
22.02.1988,"2,41","2,41","2,41","2,34","12,40M","1,26%"
23.02.1988,"2,41","2,41","2,43","2,38","11,62M","0,00%"
24.02.1988,"2,38","2,38","2,43","2,38","7,92M","-1,24%"
25.02.1988,"2,34","2,34","2,42","2,32","8,82M","-1,68%"
26.02.1988,"2,30","2,30","2,34","2,30","11,95M","-1,71%"
29.02.1988,"2,34","2,34","2,34","2,30","14,14M","1,74%"
01.03.1988,"2,38","2,38","2,38","2,35","16,57M","1,71%"
02.03.1988,"2,40","2,40","2,41","2,38","8,24M","0,84%"
03.03.1988,"2,39","2,39","2,40","2,37","6,59M","-0,42%"
04.03.1988,"2,38","2,38","2,40","2,34","9,32M","-0,42%"
07.03.1988,"2,36","2,36","2,38","2,34","7,22M","-0,84%"
08.03.1988,"2,41","2,41","2,42","2,38","12,81M","2,12%"
09.03.1988,"2,41","2,41","2,41","2,39","10,40M","0,00%"
10.03.1988,"2,39","2,39","2,42","2,38","10,92M","-0,83%"
11.03.1988,"2,38","2,38","2,39","2,34","10,96M","-0,42%"
14.03.1988,"2,43","2,43","2,43","2,39","11,71M","2,10%"
15.03.1988,"2,41","2,41","2,43","2,40","6,86M","-0,82%"
16.03.1988,"2,45","2,45","2,46","2,42","13,54M","1,66%"
17.03.1988,"2,50","2,50","2,50","2,45","20,64M","2,04%"
18.03.1988,"2,48","2,48","2,52","2,48","30,20M","-0,80%"
21.03.1988,"2,46","2,46","2,48","2,45","8,84M","-0,81%"
22.03.1988,"2,48","2,48","2,48","2,45","7,72M","0,81%"
23.03.1988,"2,48","2,48","2,49","2,45","6,28M","0,00%"
24.03.1988,"2,44","2,44","2,46","2,43","9,78M","-1,61%"
25.03.1988,"2,40","2,40","2,45","2,40","8,94M","-1,64%"
28.03.1988,"2,38","2,38","2,40","2,35","13,89M","-0,83%"
29.03.1988,"2,43","2,43","2,43","2,38","9,23M","2,10%"
30.03.1988,"2,41","2,41","2,48","2,41","13,62M","-0,82%"
31.03.1988,"2,39","2,39","2,42","2,36","9,38M","-0,83%"
04.04.1988,"2,38","2,38","2,38","2,36","9,09M","-0,42%"
05.04.1988,"2,38","2,38","2,40","2,37","7,69M","0,00%"
06.04.1988,"2,44","2,44","2,44","2,38","20,91M","2,52%"
07.04.1988,"2,39","2,39","2,45","2,39","9,36M","-2,05%"
08.04.1988,"2,41","2,41","2,42","2,38","8,03M","0,84%"
11.04.1988,"2,45","2,45","2,45","2,39","6,95M","1,66%"
12.04.1988,"2,49","2,49","2,49","2,44","13,11M","1,63%"
13.04.1988,"2,50","2,50","2,51","2,45","25,75M","0,40%"
14.04.1988,"2,36","2,36","2,46","2,34","21,24M","-5,60%"
15.04.1988,"2,38","2,38","2,39","2,31","14,44M","0,85%"
18.04.1988,"2,35","2,35","2,38","2,33","9,61M","-1,26%"
19.04.1988,"2,33","2,33","2,39","2,33","9,06M","-0,85%"
20.04.1988,"2,31","2,31","2,33","2,27","11,36M","-0,86%"
21.04.1988,"2,34","2,34","2,41","2,32","11,43M","1,30%"
22.04.1988,"2,37","2,37","2,41","2,34","6,15M","1,28%"
25.04.1988,"2,43","2,43","2,45","2,38","13,36M","2,53%"
26.04.1988,"2,41","2,41","2,45","2,40","7,50M","-0,82%"
27.04.1988,"2,39","2,39","2,42","2,38","5,82M","-0,83%"
28.04.1988,"2,40","2,40","2,40","2,37","4,84M","0,42%"
29.04.1988,"2,39","2,39","2,40","2,37","4,24M","-0,42%"
02.05.1988,"2,41","2,41","2,41","2,38","5,29M","0,84%"
03.05.1988,"2,43","2,43","2,43","2,41","5,75M","0,83%"
04.05.1988,"2,39","2,39","2,42","2,38","5,94M","-1,65%"
05.05.1988,"2,36","2,36","2,39","2,34","7,20M","-1,26%"
06.05.1988,"2,30","2,30","2,38","2,30","6,88M","-2,54%"
09.05.1988,"2,30","2,30","2,30","2,27","9,12M","0,00%"
10.05.1988,"2,31","2,31","2,33","2,30","6,77M","0,43%"
11.05.1988,"2,29","2,29","2,30","2,26","7,03M","-0,87%"
12.05.1988,"2,30","2,30","2,30","2,27","6,56M","0,44%"
13.05.1988,"2,32","2,32","2,34","2,31","5,37M","0,87%"
16.05.1988,"2,33","2,33","2,33","2,29","6,05M","0,43%"
17.05.1988,"2,28","2,28","2,35","2,28","7,73M","-2,15%"
18.05.1988,"2,22","2,22","2,28","2,19","12,93M","-2,63%"
19.05.1988,"2,23","2,23","2,26","2,20","16,71M","0,45%"
20.05.1988,"2,24","2,24","2,25","2,23","14,08M","0,45%"
23.05.1988,"2,20","2,20","2,25","2,20","15,84M","-1,79%"
24.05.1988,"2,23","2,23","2,23","2,20","10,59M","1,36%"
25.05.1988,"2,24","2,24","2,27","2,22","11,21M","0,45%"
26.05.1988,"2,27","2,27","2,28","2,24","6,53M","1,34%"
27.05.1988,"2,24","2,24","2,27","2,23","4,96M","-1,32%"
31.05.1988,"2,38","2,38","2,38","2,26","12,03M","6,25%"
01.06.1988,"2,41","2,41","2,41","2,36","16,65M","1,26%"
02.06.1988,"2,39","2,39","2,40","2,37","12,95M","-0,83%"
03.06.1988,"2,40","2,40","2,42","2,37","7,85M","0,42%"
06.06.1988,"2,39","2,39","2,41","2,36","7,27M","-0,42%"
07.06.1988,"2,38","2,38","2,41","2,38","11,90M","-0,42%"
08.06.1988,"2,45","2,45","2,45","2,38","22,89M","2,94%"
09.06.1988,"2,41","2,41","2,43","2,39","28,99M","-1,63%"
10.06.1988,"2,40","2,40","2,41","2,37","11,33M","-0,41%"
13.06.1988,"2,41","2,41","2,42","2,39","6,97M","0,42%"
14.06.1988,"2,44","2,44","2,46","2,42","11,95M","1,24%"
15.06.1988,"2,42","2,42","2,43","2,41","6,53M","-0,82%"
16.06.1988,"2,37","2,37","2,41","2,37","6,44M","-2,07%"
17.06.1988,"2,39","2,39","2,39","2,34","21,06M","0,84%"
20.06.1988,"2,35","2,35","2,38","2,34","4,30M","-1,67%"
21.06.1988,"2,39","2,39","2,39","2,34","7,77M","1,70%"
22.06.1988,"2,42","2,42","2,46","2,41","13,81M","1,26%"
23.06.1988,"2,40","2,40","2,42","2,39","6,00M","-0,83%"
24.06.1988,"2,40","2,40","2,41","2,40","5,04M","0,00%"
27.06.1988,"2,33","2,33","2,39","2,32","8,29M","-2,92%"
28.06.1988,"2,38","2,38","2,40","2,33","6,22M","2,15%"
29.06.1988,"2,41","2,41","2,43","2,38","6,64M","1,26%"
30.06.1988,"2,44","2,44","2,44","2,40","7,62M","1,24%"
01.07.1988,"2,41","2,41","2,43","2,39","8,79M","-1,23%"
05.07.1988,"2,42","2,42","2,42","2,38","8,01M","0,41%"
06.07.1988,"2,37","2,37","2,41","2,30","12,75M","-2,07%"
07.07.1988,"2,34","2,34","2,36","2,30","8,30M","-1,27%"
08.07.1988,"2,30","2,30","2,35","2,30","5,04M","-1,71%"
11.07.1988,"2,34","2,34","2,34","2,30","6,31M","1,74%"
12.07.1988,"2,30","2,30","2,34","2,28","10,78M","-1,71%"
13.07.1988,"2,31","2,31","2,33","2,27","15,91M","0,43%"
14.07.1988,"2,34","2,34","2,34","2,32","8,70M","1,30%"
